Trait,Marker,Chr,Pos,marker_F,p,marker_Rsq,add_F,add_p,dom_F,dom_p,marker_df,marker_MS,error_df,error_MS,model_df,model_MS,minorObs
logit_chlorotic,Zm00001d028352,1,31683849,1.0631,0.30266,6.37E-04,1.0631,0.30266,NaN,NaN,1,0.59492,1669,0.55961,1,0.59492,4
logit_chlorotic,Zm00001d028359,1,32043943,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d028370,1,32364403,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d028372,1,32442250,0.02274,0.88015,1.36E-05,0.02274,0.88015,NaN,NaN,1,0.01273,1669,0.55996,1,0.01273,6
logit_chlorotic,Zm00001d028375,1,32606417,0.01881,0.89093,1.13E-05,0.01881,0.89093,NaN,NaN,1,0.01053,1669,0.55996,1,0.01053,8
logit_chlorotic,Zm00001d028377,1,32606821,0.69633,0.40414,4.17E-04,0.69633,0.40414,NaN,NaN,1,0.38976,1669,0.55973,1,0.38976,6
logit_chlorotic,Zm00001d028391,1,33116777,3.60928,0.05763,0.00216,3.60928,0.05763,NaN,NaN,1,2.01671,1669,0.55876,1,2.01671,7
logit_chlorotic,Zm00001d028396,1,33307329,4.39913,0.03611,0.00263,4.39913,0.03611,NaN,NaN,1,2.45688,1669,0.55849,1,2.45688,11
logit_chlorotic,Zm00001d028412,1,34030968,0.41908,0.51748,2.51E-04,0.41908,0.51748,NaN,NaN,1,0.23461,1669,0.55982,1,0.23461,6
logit_chlorotic,Zm00001d028415,1,34144665,1.45367,0.22811,8.70E-04,1.45367,0.22811,NaN,NaN,1,0.81329,1669,0.55948,1,0.81329,7
logit_chlorotic,Zm00001d028416,1,34212440,1.02482,0.31152,6.14E-04,1.02482,0.31152,NaN,NaN,1,0.57351,1669,0.55962,1,0.57351,4
logit_chlorotic,Zm00001d028424,1,34542578,1.28394,0.25733,7.69E-04,1.28394,0.25733,NaN,NaN,1,0.71841,1669,0.55953,1,0.71841,4
logit_chlorotic,Zm00001d028436,1,34960050,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d028443,1,35135532,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d028450,1,35278748,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d028453,1,35473971,0.07036,0.79085,4.22E-05,0.07036,0.79085,NaN,NaN,1,0.0394,1669,0.55994,1,0.0394,6
logit_chlorotic,Zm00001d022713,1,35612470,0.27623,0.59925,1.65E-04,0.27623,0.59925,NaN,NaN,1,0.15465,1669,0.55987,1,0.15465,5
logit_chlorotic,Zm00001d028463,1,35712697,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d028464,1,35737782,0.00126,0.97171,7.54E-07,0.00126,0.97171,NaN,NaN,1,7.05E-04,1669,0.55996,1,7.05E-04,11
logit_chlorotic,Zm00001d028481,1,36474868,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d028482,1,36510459,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d028493,1,36899451,0.99714,0.31815,5.97E-04,0.99714,0.31815,NaN,NaN,1,0.55803,1669,0.55963,1,0.55803,6
logit_chlorotic,Zm00001d028509,1,37476134,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d028512,1,37679061,0.04738,0.82771,2.84E-05,0.04738,0.82771,NaN,NaN,1,0.02653,1669,0.55995,1,0.02653,9
logit_chlorotic,Zm00001d028514,1,37845735,0.92969,0.33508,5.57E-04,0.92969,0.33508,NaN,NaN,1,0.5203,1669,0.55965,1,0.5203,8
logit_chlorotic,Zm00001d028522,1,38046505,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d028528,1,38234762,0.92969,0.33508,5.57E-04,0.92969,0.33508,NaN,NaN,1,0.5203,1669,0.55965,1,0.5203,8
logit_chlorotic,Zm00001d028533,1,38405559,0.00784,0.92947,4.70E-06,0.00784,0.92947,NaN,NaN,1,0.00439,1669,0.55996,1,0.00439,8
logit_chlorotic,Zm00001d028534,1,38456902,0.03366,0.85445,2.02E-05,0.03366,0.85445,NaN,NaN,1,0.01885,1669,0.55995,1,0.01885,8
logit_chlorotic,Zm00001d028536,1,38525768,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d028542,1,38688896,2.49478,0.11441,0.00149,2.49478,0.11441,NaN,NaN,1,1.39491,1669,0.55913,1,1.39491,5
logit_chlorotic,Zm00001d028546,1,38904102,0.76511,0.38186,4.58E-04,0.76511,0.38186,NaN,NaN,1,0.42824,1669,0.55971,1,0.42824,4
logit_chlorotic,Zm00001d028550,1,38976668,0.41908,0.51748,2.51E-04,0.41908,0.51748,NaN,NaN,1,0.23461,1669,0.55982,1,0.23461,6
logit_chlorotic,Zm00001d028554,1,38997595,1.04305,0.30726,6.25E-04,1.04305,0.30726,NaN,NaN,1,0.58371,1669,0.55962,1,0.58371,7
logit_chlorotic,Zm00001d028566,1,39246578,0.07582,0.78308,4.54E-05,0.07582,0.78308,NaN,NaN,1,0.04245,1669,0.55994,1,0.04245,7
logit_chlorotic,Zm00001d028569,1,39408401,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d028570,1,39416921,3.42008,0.06458,0.00204,3.42008,0.06458,NaN,NaN,1,1.91121,1669,0.55882,1,1.91121,5
logit_chlorotic,Zm00001d028571,1,39423493,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d028572,1,39463269,0.00784,0.92947,4.70E-06,0.00784,0.92947,NaN,NaN,1,0.00439,1669,0.55996,1,0.00439,8
logit_chlorotic,Zm00001d028574,1,39491242,0.92969,0.33508,5.57E-04,0.92969,0.33508,NaN,NaN,1,0.5203,1669,0.55965,1,0.5203,8
logit_chlorotic,Zm00001d028603,1,40515835,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d028608,1,40714636,0.08697,0.7681,5.21E-05,0.08697,0.7681,NaN,NaN,1,0.0487,1669,0.55994,1,0.0487,10
logit_chlorotic,Zm00001d028611,1,40778868,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d028613,1,40789847,0.92969,0.33508,5.57E-04,0.92969,0.33508,NaN,NaN,1,0.5203,1669,0.55965,1,0.5203,8
logit_chlorotic,Zm00001d028616,1,40944845,0.22157,0.63791,1.33E-04,0.22157,0.63791,NaN,NaN,1,0.12405,1669,0.55989,1,0.12405,7
logit_chlorotic,Zm00001d028623,1,41163236,0.69633,0.40414,4.17E-04,0.69633,0.40414,NaN,NaN,1,0.38976,1669,0.55973,1,0.38976,6
logit_chlorotic,Zm00001d028631,1,41459540,0.81293,0.36739,4.87E-04,0.81293,0.36739,NaN,NaN,1,0.45499,1669,0.55969,1,0.45499,7
logit_chlorotic,Zm00001d028643,1,41697343,0.41908,0.51748,2.51E-04,0.41908,0.51748,NaN,NaN,1,0.23461,1669,0.55982,1,0.23461,6
logit_chlorotic,Zm00001d028653,1,41834307,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d028656,1,42054459,0.22157,0.63791,1.33E-04,0.22157,0.63791,NaN,NaN,1,0.12405,1669,0.55989,1,0.12405,7
logit_chlorotic,Zm00001d028662,1,42239458,2.75188,0.09733,0.00165,2.75188,0.09733,NaN,NaN,1,1.53842,1669,0.55904,1,1.53842,6
logit_chlorotic,Zm00001d028687,1,43087610,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d028690,1,43291410,0.02872,0.86544,1.72E-05,0.02872,0.86544,NaN,NaN,1,0.01608,1669,0.55996,1,0.01608,6
logit_chlorotic,Zm00001d028698,1,43446353,0.02274,0.88015,1.36E-05,0.02274,0.88015,NaN,NaN,1,0.01273,1669,0.55996,1,0.01273,6
logit_chlorotic,Zm00001d028699,1,43568013,0.10235,0.74906,6.13E-05,0.10235,0.74906,NaN,NaN,1,0.05731,1669,0.55993,1,0.05731,8
logit_chlorotic,Zm00001d028702,1,43646407,1.28394,0.25733,7.69E-04,1.28394,0.25733,NaN,NaN,1,0.71841,1669,0.55953,1,0.71841,4
logit_chlorotic,Zm00001d028705,1,43726127,1.28394,0.25733,7.69E-04,1.28394,0.25733,NaN,NaN,1,0.71841,1669,0.55953,1,0.71841,4
logit_chlorotic,Zm00001d028709,1,43901549,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d028712,1,43999272,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d028714,1,44015048,1.80975,0.17872,0.00108,1.80975,0.17872,NaN,NaN,1,1.0123,1669,0.55936,1,1.0123,5
logit_chlorotic,Zm00001d028727,1,44514946,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d028730,1,44533307,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d028733,1,44554648,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d028752,1,45538802,2.96621,0.08521,0.00177,2.96621,0.08521,NaN,NaN,1,1.65803,1669,0.55897,1,1.65803,8
logit_chlorotic,Zm00001d028755,1,45604182,0.57413,0.44873,3.44E-04,0.57413,0.44873,NaN,NaN,1,0.32138,1669,0.55977,1,0.32138,4
logit_chlorotic,Zm00001d028770,1,46014382,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d028774,1,46174672,2.70319,0.10034,0.00162,2.70319,0.10034,NaN,NaN,1,1.51124,1669,0.55906,1,1.51124,10
logit_chlorotic,Zm00001d028784,1,46374511,3.10866,0.07806,0.00186,3.10866,0.07806,NaN,NaN,1,1.7375,1669,0.55892,1,1.7375,4
logit_chlorotic,Zm00001d028787,1,46393440,0.81293,0.36739,4.87E-04,0.81293,0.36739,NaN,NaN,1,0.45499,1669,0.55969,1,0.45499,7
logit_chlorotic,Zm00001d028820,1,47594591,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d028826,1,47788957,0.19605,0.65799,1.17E-04,0.19605,0.65799,NaN,NaN,1,0.10977,1669,0.5599,1,0.10977,5
logit_chlorotic,Zm00001d028827,1,47793733,0.27623,0.59925,1.65E-04,0.27623,0.59925,NaN,NaN,1,0.15465,1669,0.55987,1,0.15465,5
logit_chlorotic,Zm00001d028830,1,47988029,0.30891,0.57843,1.85E-04,0.30891,0.57843,NaN,NaN,1,0.17294,1669,0.55986,1,0.17294,4
logit_chlorotic,Zm00001d028836,1,48280840,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d028866,1,48958471,0.21753,0.64099,1.30E-04,0.21753,0.64099,NaN,NaN,1,0.12179,1669,0.55989,1,0.12179,12
logit_chlorotic,Zm00001d028868,1,49090683,0.44242,0.50605,2.65E-04,0.44242,0.50605,NaN,NaN,1,0.24767,1669,0.55982,1,0.24767,4
logit_chlorotic,Zm00001d028885,1,49597880,0.19605,0.65799,1.17E-04,0.19605,0.65799,NaN,NaN,1,0.10977,1669,0.5599,1,0.10977,5
logit_chlorotic,Zm00001d028894,1,49987955,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d028898,1,50140581,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d028901,1,50200009,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d028902,1,50230103,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d028905,1,50444107,0.18544,0.66679,1.11E-04,0.18544,0.66679,NaN,NaN,1,0.10383,1669,0.5599,1,0.10383,13
logit_chlorotic,Zm00001d028907,1,50524016,0.81293,0.36739,4.87E-04,0.81293,0.36739,NaN,NaN,1,0.45499,1669,0.55969,1,0.45499,7
logit_chlorotic,Zm00001d028910,1,50775340,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d028915,1,51119214,1.47772,0.2243,8.85E-04,1.47772,0.2243,NaN,NaN,1,0.82674,1669,0.55947,1,0.82674,19
logit_chlorotic,Zm00001d028924,1,51727435,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d022727,1,51764494,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d028926,1,51764494,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d028936,1,52173237,2.20189,0.13803,0.00132,2.20189,0.13803,NaN,NaN,1,1.23136,1669,0.55923,1,1.23136,8
logit_chlorotic,Zm00001d028946,1,52501611,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d028948,1,52521024,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d028954,1,52836686,0.30891,0.57843,1.85E-04,0.30891,0.57843,NaN,NaN,1,0.17294,1669,0.55986,1,0.17294,4
logit_chlorotic,Zm00001d028962,1,53031350,9.64835,0.00193,0.00575,9.64835,0.00193,NaN,NaN,1,5.37168,1669,0.55675,1,5.37168,8
logit_chlorotic,Zm00001d028964,1,53145706,0.30891,0.57843,1.85E-04,0.30891,0.57843,NaN,NaN,1,0.17294,1669,0.55986,1,0.17294,4
logit_chlorotic,Zm00001d028966,1,53177328,0.30891,0.57843,1.85E-04,0.30891,0.57843,NaN,NaN,1,0.17294,1669,0.55986,1,0.17294,4
logit_chlorotic,Zm00001d028975,1,53394870,0.82042,0.36519,4.91E-04,0.82042,0.36519,NaN,NaN,1,0.45918,1669,0.55969,1,0.45918,10
logit_chlorotic,Zm00001d028992,1,53885070,1.46047,0.22703,8.74E-04,1.46047,0.22703,NaN,NaN,1,0.81709,1669,0.55948,1,0.81709,9
logit_chlorotic,Zm00001d029010,1,54754004,1.02816,0.31074,6.16E-04,1.02816,0.31074,NaN,NaN,1,0.57538,1669,0.55962,1,0.57538,9
logit_chlorotic,Zm00001d029011,1,54826321,0.69633,0.40414,4.17E-04,0.69633,0.40414,NaN,NaN,1,0.38976,1669,0.55973,1,0.38976,6
logit_chlorotic,Zm00001d029025,1,55180673,0.37266,0.54164,2.23E-04,0.37266,0.54164,NaN,NaN,1,0.20863,1669,0.55984,1,0.20863,8
logit_chlorotic,Zm00001d029040,1,55709720,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d029047,1,56040625,2.66719,0.10263,0.0016,2.66719,0.10263,NaN,NaN,1,1.49115,1669,0.55907,1,1.49115,5
logit_chlorotic,Zm00001d029059,1,56743252,0.119,0.73017,7.13E-05,0.119,0.73017,NaN,NaN,1,0.06663,1669,0.55993,1,0.06663,5
logit_chlorotic,Zm00001d029066,1,56976481,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d029072,1,57134010,3.56925,0.05903,0.00213,3.56925,0.05903,NaN,NaN,1,1.99439,1669,0.55877,1,1.99439,13
logit_chlorotic,Zm00001d029096,1,57827792,0.69633,0.40414,4.17E-04,0.69633,0.40414,NaN,NaN,1,0.38976,1669,0.55973,1,0.38976,6
logit_chlorotic,Zm00001d029105,1,58198414,0.27623,0.59925,1.65E-04,0.27623,0.59925,NaN,NaN,1,0.15465,1669,0.55987,1,0.15465,5
logit_chlorotic,Zm00001d029106,1,58272518,0.69633,0.40414,4.17E-04,0.69633,0.40414,NaN,NaN,1,0.38976,1669,0.55973,1,0.38976,6
logit_chlorotic,Zm00001d029118,1,58539929,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d029123,1,59027556,0.81293,0.36739,4.87E-04,0.81293,0.36739,NaN,NaN,1,0.45499,1669,0.55969,1,0.45499,7
logit_chlorotic,Zm00001d029130,1,59444959,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d029165,1,60887995,4.53938,0.03327,0.00271,4.53938,0.03327,NaN,NaN,1,2.535,1669,0.55845,1,2.535,3
logit_chlorotic,Zm00001d029188,1,61566550,2.44431,0.11814,0.00146,2.44431,0.11814,NaN,NaN,1,1.36672,1669,0.55915,1,1.36672,4
logit_chlorotic,Zm00001d029189,1,61574737,0.69633,0.40414,4.17E-04,0.69633,0.40414,NaN,NaN,1,0.38976,1669,0.55973,1,0.38976,6
logit_chlorotic,Zm00001d029197,1,61900018,0.74187,0.38919,4.44E-04,0.74187,0.38919,NaN,NaN,1,0.41524,1669,0.55972,1,0.41524,5
logit_chlorotic,Zm00001d029198,1,61906598,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d029205,1,62295550,0.30891,0.57843,1.85E-04,0.30891,0.57843,NaN,NaN,1,0.17294,1669,0.55986,1,0.17294,4
logit_chlorotic,Zm00001d029206,1,62408845,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d029212,1,62506926,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d029214,1,62515823,0.09481,0.75818,5.68E-05,0.09481,0.75818,NaN,NaN,1,0.05309,1669,0.55993,1,0.05309,5
logit_chlorotic,Zm00001d029226,1,63129621,0.01874,0.89112,1.12E-05,0.01874,0.89112,NaN,NaN,1,0.0105,1669,0.55996,1,0.0105,5
logit_chlorotic,Zm00001d029227,1,63142409,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d029231,1,63233959,1.78701,0.18147,0.00107,1.78701,0.18147,NaN,NaN,1,0.9996,1669,0.55937,1,0.9996,8
logit_chlorotic,Zm00001d029234,1,63280076,1.28394,0.25733,7.69E-04,1.28394,0.25733,NaN,NaN,1,0.71841,1669,0.55953,1,0.71841,4
logit_chlorotic,Zm00001d029248,1,63709472,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d029256,1,63867666,3.68318,0.05513,0.0022,3.68318,0.05513,NaN,NaN,1,2.05791,1669,0.55873,1,2.05791,5
logit_chlorotic,Zm00001d029264,1,64208353,5.14077,0.0235,0.00307,5.14077,0.0235,NaN,NaN,1,2.86981,1669,0.55825,1,2.86981,6
logit_chlorotic,Zm00001d029272,1,64438439,0.81293,0.36739,4.87E-04,0.81293,0.36739,NaN,NaN,1,0.45499,1669,0.55969,1,0.45499,7
logit_chlorotic,Zm00001d029297,1,65310431,0.69633,0.40414,4.17E-04,0.69633,0.40414,NaN,NaN,1,0.38976,1669,0.55973,1,0.38976,6
logit_chlorotic,Zm00001d029333,1,66323899,2.80359,0.09424,0.00168,2.80359,0.09424,NaN,NaN,1,1.56728,1669,0.55903,1,1.56728,4
logit_chlorotic,Zm00001d029339,1,66570555,9.02353,0.0027,0.00538,9.02353,0.0027,NaN,NaN,1,5.02569,1669,0.55695,1,5.02569,5
logit_chlorotic,Zm00001d029343,1,66648947,3.65146,0.05619,0.00218,3.65146,0.05619,NaN,NaN,1,2.04023,1669,0.55874,1,2.04023,10
logit_chlorotic,Zm00001d029365,1,67596597,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d029376,1,68217735,0.69633,0.40414,4.17E-04,0.69633,0.40414,NaN,NaN,1,0.38976,1669,0.55973,1,0.38976,6
logit_chlorotic,Zm00001d029409,1,69302930,0.17779,0.67333,1.07E-04,0.17779,0.67333,NaN,NaN,1,0.09955,1669,0.55991,1,0.09955,4
logit_chlorotic,Zm00001d029416,1,69619655,1.97E-04,0.9888,1.18E-07,1.97E-04,0.9888,NaN,NaN,1,1.10E-04,1669,0.55996,1,1.10E-04,6
logit_chlorotic,Zm00001d029417,1,69628063,0.03537,0.85084,2.12E-05,0.03537,0.85084,NaN,NaN,1,0.01981,1669,0.55995,1,0.01981,9
logit_chlorotic,Zm00001d029420,1,69753467,0.30891,0.57843,1.85E-04,0.30891,0.57843,NaN,NaN,1,0.17294,1669,0.55986,1,0.17294,4
logit_chlorotic,Zm00001d029429,1,70211593,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d029442,1,70785435,6.43778,0.01126,0.00384,6.43778,0.01126,NaN,NaN,1,3.59108,1669,0.55781,1,3.59108,5
logit_chlorotic,Zm00001d029448,1,71163475,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d029454,1,71428954,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d029462,1,71848905,0.03492,0.85178,2.09E-05,0.03492,0.85178,NaN,NaN,1,0.01956,1669,0.55995,1,0.01956,7
logit_chlorotic,Zm00001d029515,1,74097430,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d029516,1,74164004,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d029525,1,74657809,0.57413,0.44873,3.44E-04,0.57413,0.44873,NaN,NaN,1,0.32138,1669,0.55977,1,0.32138,4
logit_chlorotic,Zm00001d029529,1,74918792,1.57447,0.20973,9.42E-04,1.57447,0.20973,NaN,NaN,1,0.88082,1669,0.55944,1,0.88082,10
logit_chlorotic,Zm00001d029540,1,75404438,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d029548,1,75711341,0.69633,0.40414,4.17E-04,0.69633,0.40414,NaN,NaN,1,0.38976,1669,0.55973,1,0.38976,6
logit_chlorotic,Zm00001d029555,1,76050993,0.81293,0.36739,4.87E-04,0.81293,0.36739,NaN,NaN,1,0.45499,1669,0.55969,1,0.45499,7
logit_chlorotic,Zm00001d029557,1,76065327,0.57413,0.44873,3.44E-04,0.57413,0.44873,NaN,NaN,1,0.32138,1669,0.55977,1,0.32138,4
logit_chlorotic,Zm00001d029560,1,76212759,1.40817,0.23553,8.43E-04,1.40817,0.23553,NaN,NaN,1,0.78786,1669,0.55949,1,0.78786,6
logit_chlorotic,Zm00001d029564,1,76585025,4.62683,0.03162,0.00276,4.62683,0.03162,NaN,NaN,1,2.5837,1669,0.55842,1,2.5837,5
logit_chlorotic,Zm00001d029571,1,76848335,1.52411,0.21717,9.12E-04,1.52411,0.21717,NaN,NaN,1,0.85267,1669,0.55945,1,0.85267,16
logit_chlorotic,Zm00001d029582,1,77815001,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d029597,1,78379690,0.81293,0.36739,4.87E-04,0.81293,0.36739,NaN,NaN,1,0.45499,1669,0.55969,1,0.45499,7
logit_chlorotic,Zm00001d029646,1,80970129,0.30911,0.5783,1.85E-04,0.30911,0.5783,NaN,NaN,1,0.17306,1669,0.55986,1,0.17306,14
logit_chlorotic,Zm00001d029650,1,81337010,2.2026,0.13797,0.00132,2.2026,0.13797,NaN,NaN,1,1.23175,1669,0.55923,1,1.23175,4
logit_chlorotic,Zm00001d029656,1,81675081,3.32782,0.0683,0.00199,3.32782,0.0683,NaN,NaN,1,1.85975,1669,0.55885,1,1.85975,6
logit_chlorotic,Zm00001d029657,1,81677029,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d029663,1,81800756,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d029664,1,81807068,4.04383,0.04449,0.00242,4.04383,0.04449,NaN,NaN,1,2.25893,1669,0.55861,1,2.25893,6
logit_chlorotic,Zm00001d029673,1,82101662,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d029705,1,83200275,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d029725,1,84225006,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d029726,1,84232349,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d029757,1,85782004,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d029768,1,86266482,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
